DATA_MANAGE_NO,DATA_TITLE_NM,SUMRY_CN,SBJT_NM,MIDDL_SBJT_NM,MAIN_THUMB_URL,CNTNTS_URL,ERA_NM,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,RELATE_PLACE_NM,REGIST_DE,CORE_KWRD_CN,SEXDSTN_CD,INTRST_REALM_NM,PGE_VIEWS_CO,VISIT_CO,OPN_DE
20231200537,우리나라 최초의 철근 콘크리트 다리  - 강원 화천 꺼먹다리,"일제강점기 말에 건설된 화천댐과 더불어 만들어진 꺼먹다리는 화천군 간동면 구만리와 화천읍 대이리를 잇는 우리나라 최초의 철근 콘크리트 교량이다. 나무로 된 상판에 검은색 콜타르를 칠한 모습에서 꺼먹다리라는 이름이 붙었다. 1940년대에 일제가 교각을 세웠고, 해방 후에는 화천지역에서 군정을 실시했던 소련이 철골을 올렸으며, 한국전쟁 당시에 남한이 다리 상판을 얹어 뜻하지 않게 3국 합작품이 된 묘한 이력을 가지고 있다. 한국전쟁 당시 파로호 전투로 인해 꺼먹다리에는 아직도 포탄과 총탄 흔적이 남아있다. 당시 전투에서 국군, 유엔군, 북한군, 중공군을 모두 합해 10만여 명이 전사했다. 수많은 전투를 치렀음에도 불구하고 건립 당시의 원형을 비교적 잘 보전하고 있는 꺼먹다리는 산업과 교량의 역사 연구에 중요한 자료로 평가된다. 다리에는 군 입대를 앞둔 남자와 그 애인이 다리 양끝에서 출발해 한가운데서 만나면 남자가 군복무를 마칠 때까지 여자가 ‘고무신을 거꾸로 신지 않는다’는 이야기가 전해지고 있다.",공간으로 읽는 근대문화 역사유산,근대를 떠받친 토목시설과 광산,,https://ncms.nculture.org/legacy/story/1016,근대-일제강점기(1910.8.22~1945.8.14),강원특별자치도,화천군,"강원도 화천군 화천읍 평화로 656 외 1필지, 간동면 구만리 산9-1",38.10342519,127.761732,파로호,20230101,"화천댐, 화천수력발전소, 파로호, 파로호전투, 대붕호, 구만리, 처녀고개, 화천전투",F,뉴스 & 정치/열렬한 뉴스 독자/열렬한 정치 뉴스 독자,13,11,20231230
20231200538,일본인 거리의 의미를 묻다 - 포항 구룡포 근대문화역사거리,경상북도 포항시 구룡포는 1900년부터 일본 어부들이 어업 근거지로 삼으면서 근대 항구가 되었다. 일본인들은 일제강점기부터 본국의 지원을 받으면서 구룡포로 이주하기 시작했다. 구룡포에 정착한 일본인 가운데는 가가와현 출신이 많았다. 이들은 일본 타 지역 출신들과 경쟁관계에 있었으나 1920년대부터 1930년대 중반까지 2차례에 걸친 축항 공사를 통해 방파제를 쌓고 일본인 거리를 확장했다. 구룡포의 조선인들은 상당수가 일본 선주들에게 고용돼 어로 노동자로 일했다. 구룡포의 조선인과 일본인 거주 공간도 달랐다. 일제강점기 극소수의 일본 선주들은 전체 어획 소득의 절반가량을 가져갔다. 일본인들이 부를 늘려감에 따라 구룡포의 일본인 거리도 계속 확장됐다. 그러나 1945년 갑작스러운 패망으로 일본인은 자신들 나라로 돌아갔다. 포항시는 2011년부터 ‘구룡포 근대역사문화거리’를 조성했다. 가가와 출신 어부들의 중심인물로 구룡포에서 부를 쌓은 하시모토가 1923년 지은 일본식 집은 구룡포 근대역사관이 되었다. 그러나 문화재청은 하시모토의 집과 일본 가옥의 등록문화재 지정 신청을 보류했다. 구룡포 근대역사문화거리는 역사 인식의 측면에서 계속 비판이 제기되고 있다.,공간으로 읽는 근대문화 역사유산,근대 거리를 거닐다,https://minio.nculture.org/amsweb-opt/3ds/234/84339/84339_thumbnail.jpg,https://ncms.nculture.org/legacy/story/4534,근대-일제강점기(1910.8.22~1945.8.14),경상북도,포항시,경북 포항시 남구 구룡포읍 구룡포길 147-2,35.99079907,129.5609111,구룡포 근대 역사관,20230101,"어업, 일제강점기, 근대역사관",M,은행 및 금융/열렬한 투자자,13,11,20231230
20231200539,일본인 거리의 의미를 묻다 - 포항 구룡포 근대문화역사거리,경상북도 포항시 구룡포는 1900년부터 일본 어부들이 어업 근거지로 삼으면서 근대 항구가 되었다. 일본인들은 일제강점기부터 본국의 지원을 받으면서 구룡포로 이주하기 시작했다. 구룡포에 정착한 일본인 가운데는 가가와현 출신이 많았다. 이들은 일본 타 지역 출신들과 경쟁관계에 있었으나 1920년대부터 1930년대 중반까지 2차례에 걸친 축항 공사를 통해 방파제를 쌓고 일본인 거리를 확장했다. 구룡포의 조선인들은 상당수가 일본 선주들에게 고용돼 어로 노동자로 일했다. 구룡포의 조선인과 일본인 거주 공간도 달랐다. 일제강점기 극소수의 일본 선주들은 전체 어획 소득의 절반가량을 가져갔다. 일본인들이 부를 늘려감에 따라 구룡포의 일본인 거리도 계속 확장됐다. 그러나 1945년 갑작스러운 패망으로 일본인은 자신들 나라로 돌아갔다. 포항시는 2011년부터 ‘구룡포 근대역사문화거리’를 조성했다. 가가와 출신 어부들의 중심인물로 구룡포에서 부를 쌓은 하시모토가 1923년 지은 일본식 집은 구룡포 근대역사관이 되었다. 그러나 문화재청은 하시모토의 집과 일본 가옥의 등록문화재 지정 신청을 보류했다. 구룡포 근대역사문화거리는 역사 인식의 측면에서 계속 비판이 제기되고 있다.,공간으로 읽는 근대문화 역사유산,근대 거리를 거닐다,https://minio.nculture.org/amsweb-opt/3ds/234/84339/84339_thumbnail.jpg,https://ncms.nculture.org/legacy/story/4534,근대-일제강점기(1910.8.22~1945.8.14),경상북도,포항시,경북 포항시 남구 구룡포읍 구룡포길 147-2,35.99079907,129.5609111,구룡포 근대 역사관,20230101,"어업, 일제강점기, 근대역사관",F,여행/여행 매니아,13,11,20231230
20231200540,"한센인들의 한숨과 눈물, 손양원의 사랑 - 여수 구 애양원교회와 애양병원","전라남도 여수시 율촌면 신풍리 애양원은 1911년 문을 연 광주 나병원이 뿌리다. 한센병 환자가 몰리자, 광주 나병원의 원장 윌슨 선교사는 신풍리로 근거지를 옮기기로 했다. 한센인에 대한 사회적 편견과 차별 때문에 600여 환우는 ‘눈물의 이주’를 해야 했다. 여수에 지어진 애양병원과 애양원교회는 비록 격리정책에 따른 수용시설이지만, 한센인들에게는 의지할 수 있는 공동체의 구심점이 되었다. 특히 애양원교회 2대 목사로 부임한 「사랑의 원자탄」 손양원 목사는 헌신적으로 사랑의 봉사를 실천했다. 한센병 환자는 줄어들고, 한센병은 퇴치되었으나, 한센인의 고통과 한센인을 정성으로 돌보았던 손길들을 되돌아 볼 수 있는 공간으로서 구 애양병원(현 애양 역사박물관)과 애양원교회는 중요한 공간이다.",공간으로 읽는 근대문화 역사유산,근대 의술과 인술 사이에서,https://minio.nculture.org/amsweb-opt/3ds/15/84370/84370_thumbnail.jpg,https://ncms.nculture.org/legacy/story/777,근대-일제강점기(1910.8.22~1945.8.14),전라남도,여수시,전라남도 여수시 율촌면 도성길 30-15,34.84224228,127.6300468,손양원 기념 공원,20230101,"광주 나병원, 우일선, 애양원교회, 한센병, 도성농원, 애양 역사 박물관, 손양원",F,뉴스 & 정치/열렬한 뉴스 독자/열렬한 정치 뉴스 독자,13,11,20231230
20231200541,일제강점기 초밥으로 만든 김밥,"김은 조선시대부터 전라도의 특산물로 기록에 남아있지만 김밥에 대한 기록은 일제강점기 밥에 초를 넣고 계란지단, 덴부(도미살을 분홍색으로 물들인 것) 등을 속으로 하여 김에 싼다고 나온다. 식초로 간을 한 김밥은 해방 후의 신문기사에서도 그 조리법이 보인다. 오늘날의 김밥은 식초보다 참기름과 소금으로 간을 한다. 김밥의 대중화는 일제강점기 김이 어느 정도 생산되고 일본의 도시락 문화가 정착되면서 만들어졌다.",근대 신문으로 보는 음식,개항 이후 들어온 음식과 식재료,,https://ncms.nculture.org/legacy/story/2951,시대미상,,,,,,청파동,20230101,"노리마기스시, 통영김밥, 김쌈밥, 초밥, 김밥",M,음식 & 다이닝/요리 매니아/셰프 지망생,13,11,20231230
20231200542,일제강점기 초밥으로 만든 김밥,"김은 조선시대부터 전라도의 특산물로 기록에 남아있지만 김밥에 대한 기록은 일제강점기 밥에 초를 넣고 계란지단, 덴부(도미살을 분홍색으로 물들인 것) 등을 속으로 하여 김에 싼다고 나온다. 식초로 간을 한 김밥은 해방 후의 신문기사에서도 그 조리법이 보인다. 오늘날의 김밥은 식초보다 참기름과 소금으로 간을 한다. 김밥의 대중화는 일제강점기 김이 어느 정도 생산되고 일본의 도시락 문화가 정착되면서 만들어졌다.",근대 신문으로 보는 음식,개항 이후 들어온 음식과 식재료,,https://ncms.nculture.org/legacy/story/2951,시대미상,,,,,,청파동,20230101,"노리마기스시, 통영김밥, 김쌈밥, 초밥, 김밥",M,스포츠 & 피트니스/건강 및 피트니스,13,11,20231230
20231200543,일제강점기 초밥으로 만든 김밥,"김은 조선시대부터 전라도의 특산물로 기록에 남아있지만 김밥에 대한 기록은 일제강점기 밥에 초를 넣고 계란지단, 덴부(도미살을 분홍색으로 물들인 것) 등을 속으로 하여 김에 싼다고 나온다. 식초로 간을 한 김밥은 해방 후의 신문기사에서도 그 조리법이 보인다. 오늘날의 김밥은 식초보다 참기름과 소금으로 간을 한다. 김밥의 대중화는 일제강점기 김이 어느 정도 생산되고 일본의 도시락 문화가 정착되면서 만들어졌다.",근대 신문으로 보는 음식,개항 이후 들어온 음식과 식재료,,https://ncms.nculture.org/legacy/story/2951,시대미상,,,,,,청파동,20230101,"노리마기스시, 통영김밥, 김쌈밥, 초밥, 김밥",M,스포츠 & 피트니스/스포츠 팬/야구 팬,13,11,20231230
20231200544,"천년 고찰 속의 현대식 법당, 남양주 봉선사 큰법당","경기도 남양주시 봉선사는 고려 광종 시기인 서기 697년에 창건된 운악사에서 비롯된 천년 고찰이다. 조선 예종 때 세조의 능인 광릉을 받드는 절로 중창되어 봉선사가 되었다. 봉선사는 임진왜란, 병자호란, 한국전쟁 등 전란으로 여러 차례 소실되었다가 중건됐다. 봉선사 큰법당은 운허 스님이 주지이던 1970년 지어졌다. 석가여래를 모신 전각인데도 운허 스님이 대웅전이라 하지 않고 큰법당이라는 풀어 쓴 이름을 붙였다. 봉선사 큰법당은 철근 콘크리트로 전통 목조 사찰을 정교하게 재현해냈다. 큰법당의 기단과 앞 층계, 뒤편 화계는 조선시대 것이어서 전통과 현대가 공존하는 공간이 탄생한 것이다.",공간으로 읽는 근대문화 역사유산,삶을 보듬은 종교 시설,https://minio.nculture.org/amsweb-opt/pdfs/54/27453/27453_thumbnail.jpg,https://ncms.nculture.org/legacy/story/2985,현대-현대(1945.8.15~현재),경기도,남양주시,경기도 남양주시 진접읍 봉선사길 32,37.74642,127.18355,국립수목원,20230101,"봉선사, 봉선사 큰법당, 운허 스님, 부평리 만세시위",F,미디어 & 엔터테인먼트/TV 대중 시청자,13,11,20231230
20231200545,"천년 고찰 속의 현대식 법당, 남양주 봉선사 큰법당","경기도 남양주시 봉선사는 고려 광종 시기인 서기 697년에 창건된 운악사에서 비롯된 천년 고찰이다. 조선 예종 때 세조의 능인 광릉을 받드는 절로 중창되어 봉선사가 되었다. 봉선사는 임진왜란, 병자호란, 한국전쟁 등 전란으로 여러 차례 소실되었다가 중건됐다. 봉선사 큰법당은 운허 스님이 주지이던 1970년 지어졌다. 석가여래를 모신 전각인데도 운허 스님이 대웅전이라 하지 않고 큰법당이라는 풀어 쓴 이름을 붙였다. 봉선사 큰법당은 철근 콘크리트로 전통 목조 사찰을 정교하게 재현해냈다. 큰법당의 기단과 앞 층계, 뒤편 화계는 조선시대 것이어서 전통과 현대가 공존하는 공간이 탄생한 것이다.",공간으로 읽는 근대문화 역사유산,삶을 보듬은 종교 시설,https://minio.nculture.org/amsweb-opt/pdfs/54/27453/27453_thumbnail.jpg,https://ncms.nculture.org/legacy/story/2985,현대-현대(1945.8.15~현재),경기도,남양주시,경기도 남양주시 진접읍 봉선사길 32,37.74642,127.18355,국립수목원,20230101,"봉선사, 봉선사 큰법당, 운허 스님, 부평리 만세시위",F,여행/여행 매니아,13,11,20231230
20231200546,강제징용자들이 짓고 미군이 차지한 암울했던 시대의 유산 - 평택 선말산 방공호,"경기도 평택시 팽성읍 함정리에는 일제강점기 말기에 만들어진 방공호가 있다. 함정1리 쪽 입구는 2003년에, 함정2리 쪽 입구는 2019년에야 발견됐다. 방공호 중간은 흙더미로 막혀 있었다. 일제는 1937년 ‘방공법’을 시행해 전국 도심과 군사기지 주변에 방공호 설치를 의무화했다. 평택시 팽성읍은 안성천이 서해 바다로 나가는 길목이다. 일본해군은 1942년 팽성읍 일대에 보급용 비행장을 건설하면서 함정리, 객사리(부용산), 남산리 등에 방공호를 만들었다. 해방 후 한국전쟁 시기에 팽성읍 일대는 미군 기지로 변했다. 미군들은 남산리 방공호를 지하 벙커로 사용했다. 길이 140m로 추정되는 함정리 방공호는 피란민들의 주거지로 쓰이기도 하고, 휴식 공간 등 다양한 용도로 활용되다가 세월이 흐르면서 잊혀졌다. 함정리 선말산 방공호처럼 일제강점기에 조성된 지하 시설이 전국에 얼마나 존재하는지 정확한 실태 조사는 아직 이루어지지 않았다.",공간으로 읽는 근대문화 역사유산,"빼앗긴 들, 뒤틀린 근대",https://minio.nculture.org/amsweb-opt/multimedia_assets/156/29865/64803/c/C75A9506-thumb.jpg,https://ncms.nculture.org/legacy/story/1011,근대-일제강점기(1910.8.22~1945.8.14),경기도,평택시,경기도 평택시 팽성읍 함정2리,36.95908054,127.0350508,캠프 험프리스,20230101,"방공호, 비행장, 말랭이, 산봉우리",M,뉴스 & 정치/열렬한 뉴스 독자/연예 뉴스 매니아,13,11,20231230
20231200547,"누룩, 국가가 통제하다.",누룩은 곡식을 발효시켜 술로 만들 때 필요한 발효제이다. 전근대 시기 누룩은 주로 밀로 만들었는데 밀 농사를 지은 농민들이 부업으로 만들어 장에서 팔았다. 일제시대 대규모로 누룩을 제조하는 공장들이 출현하였는데 농촌에서 부업으로 만드는 누룩도 공존하였다. 1930년대 일제는 누룩 제조를 특정 공장에만 허가하고 전매권을 주었다. 다양하게 만들어지던 누룩은 국가에 의해 통제되었다.,근대 신문으로 보는 음식,전통 음식과 식재료의 변화,https://minio.nculture.org/amsweb-opt/multimedia_assets/202/25909/7566/c/25909-thumb.jpg,https://ncms.nculture.org/legacy/story/2727,근대-일제강점기(1910.8.22~1945.8.14),부산광역시,금정구,부산광역시 금정구 금성동 554-1 금정산성 막걸리 찾아가는 양조장,35.250417,129.056476,부산 산성마을,20230101,"곡자화시, 곡자제조장, 산성누룩, 재래종 밀",F,라이프스타일 & 취미/친환경 라이프스타일,13,10,20231230
20231200548,우리나라 최초의 철근 콘크리트 다리  - 강원 화천 꺼먹다리,"일제강점기 말에 건설된 화천댐과 더불어 만들어진 꺼먹다리는 화천군 간동면 구만리와 화천읍 대이리를 잇는 우리나라 최초의 철근 콘크리트 교량이다. 나무로 된 상판에 검은색 콜타르를 칠한 모습에서 꺼먹다리라는 이름이 붙었다. 1940년대에 일제가 교각을 세웠고, 해방 후에는 화천지역에서 군정을 실시했던 소련이 철골을 올렸으며, 한국전쟁 당시에 남한이 다리 상판을 얹어 뜻하지 않게 3국 합작품이 된 묘한 이력을 가지고 있다. 한국전쟁 당시 파로호 전투로 인해 꺼먹다리에는 아직도 포탄과 총탄 흔적이 남아있다. 당시 전투에서 국군, 유엔군, 북한군, 중공군을 모두 합해 10만여 명이 전사했다. 수많은 전투를 치렀음에도 불구하고 건립 당시의 원형을 비교적 잘 보전하고 있는 꺼먹다리는 산업과 교량의 역사 연구에 중요한 자료로 평가된다. 다리에는 군 입대를 앞둔 남자와 그 애인이 다리 양끝에서 출발해 한가운데서 만나면 남자가 군복무를 마칠 때까지 여자가 ‘고무신을 거꾸로 신지 않는다’는 이야기가 전해지고 있다.",공간으로 읽는 근대문화 역사유산,근대를 떠받친 토목시설과 광산,,https://ncms.nculture.org/legacy/story/1016,근대-일제강점기(1910.8.22~1945.8.14),강원특별자치도,화천군,"강원도 화천군 화천읍 평화로 656 외 1필지, 간동면 구만리 산9-1",38.10342519,127.761732,파로호,20230101,"화천댐, 화천수력발전소, 파로호, 파로호전투, 대붕호, 구만리, 처녀고개, 화천전투",M,미디어 & 엔터테인먼트/게이머/하드코어 게이머,13,10,20231230
20231200549,근대의 슬픔이 오롯이 남은 항구 - 목포 근대역사문화공간,"1897년 개항한 전라남도 목포시는 일제강점기를 거치며 조선 4대 항구이자 6대 도시로 꼽히는 근대도시로 성장했다. 현재 유달동, 만호동에 해당하는 목포의 구 도심은 일본 등 외국자본에 의해서 간척된 계획도시였다. 만호동과 유달동 일대의 번영로에 근대건축 유산이 집중되어 있다. 문화재청은 2018년 8월 6일 이 일대 11만4,038㎡(602필지)를 ‘목포 근대역사문화공간’이라는 이름으로 등록문화재 제718호로 지정했다. 기존 ‘점’(點) 단위 개별 문화재 중심의 보존에서 탈피해 문화재청이 ‘선(線)?면(面)’ 단위 문화재 등록제도를 도입한 첫 사례이다. 등록문화재로 지정된 개별 건축물은 15개로, 일본식 가옥 4곳, 구 목포부립병원 관사, 구 목포 일본기독교회, 상가주택 6곳, 구 동아부인상회 목포지점, 목포 해안로 붉은 벽돌창고, 구 목포 화신연쇄점이 포함되어 있다.",공간으로 읽는 근대문화 역사유산,근대 거리를 거닐다,https://minio.nculture.org/amsweb-opt/multimedia_assets/70/30448/22531/c/%EB%AA%A9%ED%8F%AC-%EA%B7%BC%EB%8C%80%EB%AC%B8%ED%99%94%EC%97%AD%EC%82%AC%EA%B3%B5%EA%B0%84_%EB%AA%A9%ED%8F%AC-%EB%B2%88%ED%99%94%EB%A1%9C-%EC%9D%BC%EB%B3%B8%EC%8B%9D%EA%B0%80%EC%98%A5-12019-12-07-12.45.44-thumb.jpg,https://ncms.nculture.org/legacy/story/4542,근대-일제강점기(1910.8.22~1945.8.14),전라남도,목포시,전라남도 목포시 번화로 25,34.78630756,126.3823141,동아부인상회 목포지점,20230101,"목포 구 도심, 구 동아부인상회 목포지점, 목포의 눈물",F,은행 및 금융/열렬한 투자자,13,10,20231230
20231200550,근대의 슬픔이 오롯이 남은 항구 - 목포 근대역사문화공간,"1897년 개항한 전라남도 목포시는 일제강점기를 거치며 조선 4대 항구이자 6대 도시로 꼽히는 근대도시로 성장했다. 현재 유달동, 만호동에 해당하는 목포의 구 도심은 일본 등 외국자본에 의해서 간척된 계획도시였다. 만호동과 유달동 일대의 번영로에 근대건축 유산이 집중되어 있다. 문화재청은 2018년 8월 6일 이 일대 11만4,038㎡(602필지)를 ‘목포 근대역사문화공간’이라는 이름으로 등록문화재 제718호로 지정했다. 기존 ‘점’(點) 단위 개별 문화재 중심의 보존에서 탈피해 문화재청이 ‘선(線)?면(面)’ 단위 문화재 등록제도를 도입한 첫 사례이다. 등록문화재로 지정된 개별 건축물은 15개로, 일본식 가옥 4곳, 구 목포부립병원 관사, 구 목포 일본기독교회, 상가주택 6곳, 구 동아부인상회 목포지점, 목포 해안로 붉은 벽돌창고, 구 목포 화신연쇄점이 포함되어 있다.",공간으로 읽는 근대문화 역사유산,근대 거리를 거닐다,https://minio.nculture.org/amsweb-opt/multimedia_assets/70/30448/22531/c/%EB%AA%A9%ED%8F%AC-%EA%B7%BC%EB%8C%80%EB%AC%B8%ED%99%94%EC%97%AD%EC%82%AC%EA%B3%B5%EA%B0%84_%EB%AA%A9%ED%8F%AC-%EB%B2%88%ED%99%94%EB%A1%9C-%EC%9D%BC%EB%B3%B8%EC%8B%9D%EA%B0%80%EC%98%A5-12019-12-07-12.45.44-thumb.jpg,https://ncms.nculture.org/legacy/story/4542,근대-일제강점기(1910.8.22~1945.8.14),전라남도,목포시,전라남도 목포시 번화로 25,34.78630756,126.3823141,동아부인상회 목포지점,20230101,"목포 구 도심, 구 동아부인상회 목포지점, 목포의 눈물",F,쇼핑객/쇼핑 애호가,13,10,20231230
20231200551,"민주주의가 자라다, 인천 제물포고등학교 강당","인천 제물포고등학교 강당은 1935년 인천 공립중학교의 강당으로 세워졌다. 화강석 기단 위에 적벽돌을 쌓아 지은 건물이다. 지하 1층, 지상 1층인 외관은 간결하며 기능 중심으로 설계되었다. 내부는 너비가 15m에 이르지만, 중간 기둥 없이 하나의 공간을 이루도록 했다. 일본인 학교였던 인천 공립학교는 해방 후 학제 변경으로 1954년 제물포고등학교 강당이 되었다. 제물포고등학교 설립을 주도했고 초대 교장이었던 교육자 길영희 선생은 ‘성덕당’이라고 불리는 강당에서 전교생에게 양심적인 나라의 일꾼이 되라고 열변을 토했다고 한다. 성덕당은 당대 인사들의 특강 장소이자 학생들의 자유로운 토론의 장으로 활용되었다. 1930년대 세워졌던 옛 학교 건물들은 모두 사라졌지만, 성덕당은 남아 제물포고등학교의 역사와 전통을 상징하는 공간으로 꼽힌다.",공간으로 읽는 근대문화 역사유산,근대의 산실 학교,https://minio.nculture.org/amsweb-opt/multimedia_assets/88/14595/20088/c/14595-thumb.jpg,https://ncms.nculture.org/legacy/story/2821,근대-일제강점기(1910.8.22~1945.8.14),인천광역시,중구,인천광역시 중구 자유공원로 58-9,37.476895,126.62402,인천 제물포고등학교,20230101,"제물포고등학교, 성덕당, 길영희, 무감독시험, 등록문화재 제427호, 인천 공립중학교, 제물포고등학교 강당, 망사드르지붕, 인천 자유공원, 무감독 시험, 인천역",F,스포츠 & 피트니스/스포츠 팬/축구 팬,13,10,20231230
20231200552,궁중음식이라는 전설을 품은 구절판,구절판은 1930년대 신문에 처음 만드는 법이 소개된다. 비록 이 시기에 처음 소개되지만 소개하는 사람은 궁중음식이라고 하고있다. 구절판이 의궤에 기록된 음식은 아니다. 그러나 밀가루가 귀했던 조선시대 궁중에서 만들어먹었을 가능성은 있다. 구절판은 정성스럽게 밀전병을 부치는 것에서 많은 정성이 들어가는 음식이다.,근대 신문으로 보는 음식,전통 음식과 식재료의 변화,https://minio.nculture.org/amsweb-opt/multimedia_assets/118/25465/7328/c/25465-thumb.jpg,https://ncms.nculture.org/legacy/story/2802,근대-일제강점기(1910.8.22~1945.8.14),서울특별시,종로구,서울특별시 종로구 창덕궁 5길 궁중음식연구원,37.583663,126.989246,,20230101,"밀전병, 구절판(그릇), 8가지 찬, 밀쌈",F,미디어 & 엔터테인먼트/TV 대중 시청자,13,10,20231230
20231200553,전통배추를 밀어내고 김치의 원료가 된 결구배추,"배추김치의 주재료인 배추는 조선시대까지 한양과 개성에서 자란 것이 유명했다. 이 배추는 배추잎이 절반정도 뭉친 반결구종으로, 무게는 결구종보다 적고 생육기간도 길었다. 임오군란 이후 중국인들이 한국땅에 살고 중국과 왕래하면서 중국의 결구배추가 들어오게 된다. 결구배추는 배추잎이 서로 감싸 완전히 뭉친 것인데 생육기간이 짧고 크기도 컸다. 일제강점기 반결구배추가 병충해에 시달리면서 결구종 배추가 보급되어 오늘날 김치를 만드는 배추는 결구종배추가 주를 이루게 되었다.",근대 신문으로 보는 음식,전통 음식과 식재료의 변화,,https://ncms.nculture.org/legacy/story/2831,근대-일제강점기(1910.8.22~1945.8.14),,,,,,덕천,20230101,"배추김치, 호배추, 결구배추",F,음식 & 다이닝/요리 매니아,12,12,20231230
20231200554,전통배추를 밀어내고 김치의 원료가 된 결구배추,"배추김치의 주재료인 배추는 조선시대까지 한양과 개성에서 자란 것이 유명했다. 이 배추는 배추잎이 절반정도 뭉친 반결구종으로, 무게는 결구종보다 적고 생육기간도 길었다. 임오군란 이후 중국인들이 한국땅에 살고 중국과 왕래하면서 중국의 결구배추가 들어오게 된다. 결구배추는 배추잎이 서로 감싸 완전히 뭉친 것인데 생육기간이 짧고 크기도 컸다. 일제강점기 반결구배추가 병충해에 시달리면서 결구종 배추가 보급되어 오늘날 김치를 만드는 배추는 결구종배추가 주를 이루게 되었다.",근대 신문으로 보는 음식,전통 음식과 식재료의 변화,,https://ncms.nculture.org/legacy/story/2831,근대-일제강점기(1910.8.22~1945.8.14),,,,,,덕천,20230101,"배추김치, 호배추, 결구배추",M,스포츠 & 피트니스/스포츠 팬/라켓볼 매니아,12,12,20231230
20231200555,"누룩, 국가가 통제하다.",누룩은 곡식을 발효시켜 술로 만들 때 필요한 발효제이다. 전근대 시기 누룩은 주로 밀로 만들었는데 밀 농사를 지은 농민들이 부업으로 만들어 장에서 팔았다. 일제시대 대규모로 누룩을 제조하는 공장들이 출현하였는데 농촌에서 부업으로 만드는 누룩도 공존하였다. 1930년대 일제는 누룩 제조를 특정 공장에만 허가하고 전매권을 주었다. 다양하게 만들어지던 누룩은 국가에 의해 통제되었다.,근대 신문으로 보는 음식,전통 음식과 식재료의 변화,https://minio.nculture.org/amsweb-opt/multimedia_assets/202/25909/7566/c/25909-thumb.jpg,https://ncms.nculture.org/legacy/story/2727,근대-일제강점기(1910.8.22~1945.8.14),부산광역시,금정구,부산광역시 금정구 금성동 554-1 금정산성 막걸리 찾아가는 양조장,35.250417,129.056476,부산 산성마을,20230101,"곡자화시, 곡자제조장, 산성누룩, 재래종 밀",M,미디어 & 엔터테인먼트/게이머/하드코어 게이머,12,12,20231230
20231200556,"동양 최초의 바다 밑 터널, 통영 해저터널","통영반도 남단과 미륵도를 연결하는 통영 해저터널은 동양 최초의 해저터널이다. 일제강점기 이전부터 통영으로 이주해온 일본인 이주 어민들은 연안에서 어로 활동을 하며 물고기 떼를 쫓아 빠르게 이동할 필요가 있었는데, 미륵도와 통영 사이의 해협이 너무 좁아 미륵도를 빙 돌아 가야 하는 불편함이 있었다. 그래서 일제는 1932년 통영운하를 완공했다. 통영운하 개통 후 운하를 건너다니도록 하기 위해 교량 대신 만든 것이 해저터널이다. 터널을 만든 지역은 판데목이라는 곳인데, 임진왜란 한산대첩 때 많은 왜군이 이순신의 학익진에 대패해 판데목 부근에서 수장됐다고 한다. 일본인들이 조상의 유해 위로 건너다닐 수 없어서 해저터널을 팠다는 이야기도 전해진다.",공간으로 읽는 근대문화 역사유산,"빼앗긴 들, 뒤틀린 근대",https://minio.nculture.org/amsweb-opt/multimedia_assets/140/85835/93850/c/%ED%86%B5%EC%98%81-%ED%95%B4%EC%A0%80%ED%84%B0%EB%84%90-%281%29_rev-thumb.jpg,https://ncms.nculture.org/legacy/story/2936,근대-일제강점기(1910.8.22~1945.8.14),경상남도,통영시,경상남도 통영시 도남로 57-1,34.834788,128.40991,충무교,20230101,"통영 해저터널, 통영운하, 충무공 이순신, 판데목, 미륵도",M,라이프스타일 & 취미/아웃도어 매니아,12,12,20231230
20231200557,"동양 최초의 바다 밑 터널, 통영 해저터널","통영반도 남단과 미륵도를 연결하는 통영 해저터널은 동양 최초의 해저터널이다. 일제강점기 이전부터 통영으로 이주해온 일본인 이주 어민들은 연안에서 어로 활동을 하며 물고기 떼를 쫓아 빠르게 이동할 필요가 있었는데, 미륵도와 통영 사이의 해협이 너무 좁아 미륵도를 빙 돌아 가야 하는 불편함이 있었다. 그래서 일제는 1932년 통영운하를 완공했다. 통영운하 개통 후 운하를 건너다니도록 하기 위해 교량 대신 만든 것이 해저터널이다. 터널을 만든 지역은 판데목이라는 곳인데, 임진왜란 한산대첩 때 많은 왜군이 이순신의 학익진에 대패해 판데목 부근에서 수장됐다고 한다. 일본인들이 조상의 유해 위로 건너다닐 수 없어서 해저터널을 팠다는 이야기도 전해진다.",공간으로 읽는 근대문화 역사유산,"빼앗긴 들, 뒤틀린 근대",https://minio.nculture.org/amsweb-opt/multimedia_assets/140/85835/93850/c/%ED%86%B5%EC%98%81-%ED%95%B4%EC%A0%80%ED%84%B0%EB%84%90-%281%29_rev-thumb.jpg,https://ncms.nculture.org/legacy/story/2936,근대-일제강점기(1910.8.22~1945.8.14),경상남도,통영시,경상남도 통영시 도남로 57-1,34.834788,128.40991,충무교,20230101,"통영 해저터널, 통영운하, 충무공 이순신, 판데목, 미륵도",M,차량 및 운송/자동차 매니아,12,12,20231230
