ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ROAD_NM_CD,FCLTY_ROAD_NM_ADDR,LNM_ADDR,ADDR_ENG_NM,ADSTRD_CD,BULD_NM,BULD_MANAGE_CD,TEL_NO,ZIP_NO,HMPG_URL,FCLTY_LA,FCLTY_LO,ORIGIN_NM,ADIT_DC,UPDT_DT,REGIST_DT
KCKRSPO23N000001708,관광명소,관광명소_축제,임실N치즈축제,45,전라북도,45750,임실군,4575034021,도인리,458000000000,전북특별자치도 임실군 성수면 도인2길 50,전북특별자치도 임실군 성수면 도인리 689 임실치즈테마파크,"50 Doin 2-gil, Seongsu-myeon, Imsil-gun, Jeonbuk-do",4575034021,임실치즈테마파크,4575034021200030003000001,636433900,55918,www.imsilfestival.com,35,127,문화정보원,국가대표 왕치즈피자 만들기+우유드림 행복드림 퍼레이드+임실N치즈페어+치즈경매,20240604,20240604
KCKRSPO23N000001709,관광명소,관광명소_축제,의견문화제,45,전라북도,45750,임실군,4575035521,오수리,458000000000,전북특별자치도 임실군 오수면 충효로 2096-16,전북특별자치도 임실군 오수면 오수리 33 임실군문화체육센터,"2096-16 Chunghyo-ro, Osu-myeon, Imsil-gun, Jeonbuk-do",4575035521,임실군문화체육센터,4575035521100320002130061,636425292,55953,,35,127,문화정보원,반려동물 패션쇼+반려동물 토크쇼+반려동물 참여 및 체험프로그램+반려동물 산업박람회,20240604,20240604
KCKRSPO23N000001710,관광명소,관광명소_축제,장수 한우랑 사과랑 축제,45,전라북도,45740,장수군,4574025027,두산리,457000000000,전북특별자치도 장수군 장수읍 한누리로 393,전북특별자치도 장수군 장수읍 두산리 474 장수한누리전당,"393 Hannuri-ro, Jangsu-eup, Jangsu-gun, Jeonbuk-do",4574025027,장수한누리전당,4574025027104640001010492,633502356,55638,http://www.jangsufestival.com,35,127,문화정보원,대표프로그램 등 7개분야 70여개 프로그램,20240604,20240604
KCKRSPO23N000001711,관광명소,관광명소_축제,2022 군산시간여행축제,45,전북,45130,군산시,4513011800,중앙로1가,451000000000,전라북도 군산시 중앙로 178,전북특별자치도 군산시 중앙로1가 11-1,,4513053000,,,634543302,54021,http://festival.gunsan.go.kr/,35,126,문화정보원,근대를 축으로 한 시간여행축제,20240604,20240604
KCKRSPO23N000001712,관광명소,관광명소_축제,봉화산 철쭉제,45,전북,45190,남원시,4519045027,아영면 성리,,전라북도 남원시 아영면 성리 산56-6,전북특별자치도 남원시 아영면 성리 산56-6,,4519045000,,,636204084,,,35,127,문화정보원,봉화산 철쭉 테마공연 등,20240604,20240604
KCKRSPO23N000001713,관광명소,관광명소_축제,완주와일드앤로컬푸드축제,45,전북,45710,완주군,4571036000,고산면,457000000000,전라북도 완주군 고산면 고산자연휴양림로 246,전북특별자치도 완주군 고산면 246,,4571036000,,,632902622,,http://www.wanjufestival.kr/,,,문화정보원,"○ 자연친화&아웃도어 체험프로그램 - 수상한놀이터, 짚라인, 메뚜기잡기, 리틀와푸족,    와일드맨을찾아라, 로컬푸드 캠핑요리 경연대회등○ 건강한 먹거리 - 구이구이 로컬푸드(화덕체험), 로컬푸드 간식 맛보기,     완주로컬푸드쇼 등",20240604,20240604
KCKRSPO23N000001714,관광명소,관광명소_축제,전주대사습놀이,45,전북,45113,전주시 덕진구,4511310600,덕진동2가,451000000000,전라북도 전주시 덕진구 권삼득로 400,전북특별자치도 전주시 덕진구 덕진동2가 184-1,,4511357000,,,632526792,54895,http://www.jjdss.or.kr,35,127,문화정보원,국악경연+전야제,20240604,20240604
KCKRSPO23N000001715,관광명소,관광명소_축제,제18회 진안고원 운장산 고로쇠축제,45,전북,45720,진안군,4572040022,주천면 대불리,,전라북도 진안군 주천면 대불리 75-1,전북특별자치도 진안군 주천면 대불리 75-1,,4572040000,,,634302393,,https://www.jinan.go.kr/festival/,35,127,문화정보원,고로쇠 판매 및 체험 등,20240604,20240604
KCKRSPO23N000001716,관광명소,관광명소_축제,2022 진안고원 꽃잔디축제,45,전북,45720,진안군,4572025032,진안읍 연장리,,전라북도 진안군 진안읍 연장리 산 23-1,전북특별자치도 진안군 진안읍 연장리 산23-1,,4572025000,,,634302393,,https://www.jinan.go.kr/festival/,35,127,문화정보원,꽃잔디 판매 외(코로나19 확산방지를 위한 축제 취소),20240604,20240604
KCKRSPO23N000001717,관광명소,관광명소_축제,군산시간여행축제,45,전북,45130,군산시,4513011800,중앙로1가,451000000000,전라북도 군산시 중앙로 178,전북특별자치도 군산시 중앙로1가 11-1,,4513053000,,,634543302,54021,http://festival.gunsan.go.kr/,35,126,문화정보원,근대문화축제,20240604,20240604
KCKRSPO23N000001718,관광명소,관광명소_축제,제주 해변에서 해양쓰레기의 심각성을 알리다· FILTER-,50,제주특별자치도,50110,제주시,5011012500,이호일동,501000000000,제주특별자치도 제주시 도리로 15-20,제주특별자치도 제주시 이호일동 1665-6,,5011068000,,,647406000,63111,,33,126,문화정보원,해양쓰레기 팝업 전시 및 스토어,20240604,20240604
KCKRSPO23N000001719,관광명소,관광명소_축제,제26회 한라산 청정 고사리 축제,50,제주특별자치도,50130,서귀포시,5013025321,남원리,501000000000,제주특별자치도 서귀포시 남원읍 태위로 695,제주특별자치도 서귀포시 남원읍 남원리 205-1 남원읍사무소,"695 Taewi-ro, Namwon-eup, Seogwipo-si, Jeju-do",5013025321,남원읍사무소,5013025321102050001000001,647604181,63621,http://www.jejugosari.net/,33,126,문화정보원,"세계 7대 자연경관, 유네스코 지정 세계자연유산 3관왕에 빛나는 대한민국 관광 일번지 제주를 걷고 보고 만지고 느끼는 축제입니다. 서귀포시 공식 유튜브 채널을 통해 온라인으로 만날 수 있습니다.",20240604,20240604
KCKRSPO23N000001720,관광명소,관광명소_축제,제22회 최남단 방어축제,50,제주특별자치도,50130,서귀포시,5013025022,하모리,501000000000,제주특별자치도 서귀포시 대정읍 최남단해안로 66,제주특별자치도 서귀포시 대정읍 하모리 770-28 서귀포해양경비안전서 모슬포출장소,"66 Choenamdanhaean-ro, Daejeong-eup, Seogwipo-si, Jeju-do",5013025022,서귀포해양경비안전서 모슬포출장소,5013025022107700028000013,647948032,63513,http://bangeofestival.com/introduction,33,126,문화정보원,청정 바다의 흥과멋과 맛의 향연,20240604,20240604
KCKRSPO23N000001721,관광명소,관광명소_축제,제7회 돈내코계곡 원앙축제,50,제주특별자치도,50130,서귀포시,5013010700,상효동,501000000000,제주특별자치도 서귀포시 돈내코로 114 (상효동),제주특별자치도 서귀포시 상효동 1459 돈내코관리사무소,"114 Donnaeko-ro, Seogwipo-si, Jeju-do",5013010700,돈내코관리사무소,5013010700114590000016221,647604651,63582,https://seogwipo.go.kr/festivals/donnaeko/index.htm,33,126,문화정보원,탐방 프로그램+축하공연 등,20240604,20240604
KCKRSPO23N000001722,관광명소,관광명소_축제,한라산 철쭉 등산대회 & 한라산 철쭉제,50,제주특별자치도,50130,서귀포시,5013010700,상효동,501000000000,제주특별자치도 서귀포시 돈내코로 137 (상효동),제주특별자치도 서귀포시 상효동 1463,"137 Donnaeko-ro, Seogwipo-si, Jeju-do",5013010700,,5013010700114630000010966,647590848,63582,https://jeju.kaf.or.kr/,33,126,문화정보원,제16회 전국 한라산 철쭉 등산대회,20240604,20240604
KCKRSPO23N000001723,관광명소,관광명소_축제,상효원수목원 봄꽃축제,50,제주특별자치도,50130,서귀포시,5013010700,상효동,501000000000,제주특별자치도 서귀포시 산록남로 2847-37 (상효동),제주특별자치도 서귀포시 상효동 산25,"2847-37 Sallongnam-ro, Seogwipo-si, Jeju-do",5013010700,,5013010700200250000009247,647332200,63577,http://www.sanghyowon.com/,33,126,문화정보원,제주를 찾는 여행객에게 아름다운 봄꽃과 제주의 자연을 선보인다.,20240604,20240604
KCKRSPO23N000001724,관광명소,관광명소_축제,제12회 혼인지축제,50,제주특별자치도,50130,서귀포시,5013025926,온평리,501000000000,제주특별자치도 서귀포시 성산읍 온평애향로23번길 6,제주특별자치도 서귀포시 성산읍 온평리 840-1 온평리사무소,"6 Onpyeongaehyang-ro 23beon-gil, Seongsan-eup, Seogwipo-si, Jeju-do",5013025926,온평리사무소,5013025926108400001000001,647604282,63633,https://seogwipo.go.kr/festivals/marriage/info/intro.htm,33,126,문화정보원,길트기+삼공주 추원제+민속경기+향토음식경연 등,20240604,20240604
KCKRSPO23N000001725,관광명소,관광명소_축제,제18회 쇠소깍축제,50,제주특별자치도,50130,서귀포시,5013010800,하효동,501000000000,제주특별자치도 서귀포시 쇠소깍로 151-7 (하효동),제주특별자치도 서귀포시 하효동 999-3,"151-7 Soesokkak-ro, Seogwipo-si, Jeju-do",5013010800,,5013010800109990003027543,647604623,63600,https://seogwipo.go.kr/festivals/blacksand/index.htm,33,126,문화정보원,쇠소깍 어린이 사생대회+보물찾기 등,20240604,20240604
KCKRSPO23N000001726,관광명소,관광명소_축제,제20회 예래생태체험축제,50,제주특별자치도,50130,서귀포시,5013012100,하예동,501000000000,제주특별자치도 서귀포시 예래해안로 256 (하예동),제주특별자치도 서귀포시 하예동 532-3 해녀탈의실,"256 Yeraehaean-ro, Seogwipo-si, Jeju-do",5013012100,해녀탈의실,5013012100105320003000001,647604845,63538,https://seogwipo.go.kr/festivals/yerae/info/intro.htm,33,126,문화정보원,생태마을탐방+맨손으로 넙치잡기+노래자랑 등,20240604,20240604
KCKRSPO23N000001727,관광명소,관광명소_축제,제11회 서귀포 봄맞이축제,50,제주특별자치도,50130,서귀포시,5013010100,서귀동,501000000000,제주특별자치도 서귀포시 이중섭로 27-3 (서귀동),제주특별자치도 서귀포시 서귀동 532-1 이중섭전시관,"27-3 Ijungseop-ro, Seogwipo-si, Jeju-do",5013010100,이중섭전시관,5013010100105320001040166,647332345,63595,http://nojiculture.kr,33,126,문화정보원,원도심 노지문화 마을산책+진달래꽃 화전놀이 체험 등,20240604,20240604
KCKRSPO23N000001728,관광명소,관광명소_축제,2022 하영올레 걷기 축제,50,제주특별자치도,50130,서귀포시,5013010600,서홍동,501000000000,제주특별자치도 서귀포시 중앙로 105 (서홍동),제주특별자치도 서귀포시 서홍동 440-1 서귀포시청,"105 Jungang-ro, Seogwipo-si, Jeju-do",5013010600,서귀포시청,5013010600104400001001705,647602655,63584,,33,126,문화정보원,일자별 코스 걷기+길 위의 이벤트 등,20240604,20240604
KCKRSPO23N000001729,관광명소,관광명소_축제,2022 중문 칠선녀축제,50,제주특별자치도,50130,서귀포시,5013011200,중문동,501000000000,제주특별자치도 서귀포시 천제연로 132 중문관광단지,제주특별자치도 서귀포시 중문동 2232,,5013061000,,,647604824,63546,https://seogwipo.go.kr/festivals/sevenbeauty/info/intro.htm,33,126,문화정보원,지역특화 콘텐츠 홍보+사진전,20240604,20240604
KCKRSPO23N000001730,관광명소,관광명소_축제,제28회 서귀포칠십리축제,50,제주특별자치도,50130,서귀포시,5013010100,서귀동,501000000000,제주특별자치도 서귀포시 칠십리로 120-12 (서귀동),제주특별자치도 서귀포시 서귀동 6,"120-12 Chilsimni-ro, Seogwipo-si, Jeju-do",5013010100,,5013010100100060000002919,647603942,63596,https://seogwipo.go.kr/festivals/70ni/index.htm,33,126,문화정보원,칠십리 퍼레이드+문화예술 한마당 등,20240604,20240604
KCKRSPO23N000001731,관광명소,관광명소_축제,제3회 서귀포 은갈치축제,50,제주특별자치도,50130,서귀포시,5013010100,서귀동,501000000000,제주특별자치도 서귀포시 칠십리로72번길 18 (서귀동),제주특별자치도 서귀포시 서귀동 758-1,"18 Chilsimni-ro 72beon-gil, Seogwipo-si, Jeju-do",5013010100,,5013010100107580001002679,647333501,63596,http://xn--w39ap6a120byyfq5af5t8kbl1x.kr/index.php,33,126,문화정보원,선상낚시체험+수산물 요리 교실+새벽 경매장 체험,20240604,20240604
KCKRSPO23N000001732,관광명소,관광명소_축제,제28회 제주 성읍마을 전통민속재현축제,50,제주특별자치도,50130,서귀포시,5013032023,성읍리,501000000000,제주특별자치도 서귀포시 표선면 성읍정의현로 30,제주특별자치도 서귀포시 표선면 성읍리 855-1,"30 Seongeupjeonguihyeon-ro, Pyoseon-myeon, Seogwipo-si, Jeju-do",5013032023,,5013032023108550001000002,647604417,63624,https://seogwipo.go.kr/festivals/seongeup/info/intro.htm,33,126,문화정보원,초가집줄놓기+전통혼례식 등,20240604,20240604
KCKRSPO23N000001733,관광명소,관광명소_축제,2021 제12회 제주프랑스영화제,50,제주특별자치도,50110,제주시,5011010400,이도이동,501000000000,제주특별자치도 제주시 서광로 288 (이도이동),제주특별자치도 제주시 이도이동 1776-3 메카플러스,"288 Seogwang-ro, Jeju-si, Jeju-do",5011010400,메카플러스,5011010400117760003066593,7045485367,63207,www.jejufff.org,33,126,문화정보원,매해 다양한 장르의 고품격 프랑스영화 장편· 단편 작품을 제주에 소개하고 있는 제주프랑스영화제,20240604,20240604
KCKRSPO23N000001734,관광명소,관광명소_축제,2022 제주 요가 페스티벌,50,제주특별자치도,50110,제주시,5011012900,도남동,501000000000,제주특별자치도 제주시 연삼로 286 (도남동),제주특별자치도 제주시 도남동 582,"286 Yeonsam-ro, Jeju-si, Jeju-do",5011012900,,5011012900105820000000001,,63219,,33,126,문화정보원,2022년 8월 유엔 세계요가의 날을 기념하여 전쟁으로 고통받고 있는 우크라이나를 돕기 위한 요그프로젝트를 평화의 섬 제주에서 개최합니다.,20240604,20240604
KCKRSPO23N000001735,관광명소,관광명소_축제,제주일노래 상설공연,50,제주특별자치도,50110,제주시,5011010600,삼도이동,501000000000,제주특별자치도 제주시 중앙로12길 29 (삼도이동),제주특별자치도 제주시 삼도이동 970-2,"29 Jungang-ro 12-gil, Jeju-si, Jeju-do",5011010600,,5011010600109700002026831,7045485367,63168,http://www.jejusong.or.kr/,33,126,문화정보원,제주일노래 상설공연 및 전시,20240604,20240604
KCKRSPO23N000001736,관광명소,관광명소_축제,원도심 5월 소풍,50,제주특별자치도,50110,제주시,5011010100,일도일동,501000000000,제주특별자치도 제주시 칠성로길 1 (일도일동),제주특별자치도 제주시 일도일동 1412-1,"1 Chilseongno-gil, Jeju-si, Jeju-do",5011010100,,5011010100114120001037620,647270617,63166,http://jejuregen.org/,33,126,문화정보원,우리동네. 원도심 원도심 소풍 행사,20240604,20240604
KCKRSPO23N000001737,관광명소,관광명소_축제,2021 광해 원도심을 만나다,50,제주특별자치도,50110,제주시,5011010100,일도일동,501000000000,제주특별자치도 제주시 칠성로길 1 (일도일동),제주특별자치도 제주시 일도일동 1412-1,"1 Chilseongno-gil, Jeju-si, Jeju-do",5011010100,,5011010100114120001037620,647270617,63166,http://www.jejuregen.org/forum/notice/2500,33,126,문화정보원,7~9월 간 광해군의 주요 기념일과 연계하여 걷기투어 인문학강좌 역사퀴즈쇼 외에 8가지 프로그램으로 다채롭게 체험할 수 있는 테마축제,20240604,20240604
KCKRSPO23N000001738,관광명소,관광명소_축제,2022 세계지질공원 수월봉 트레일,50,제주특별자치도,50110,제주시,5011031023,고산리,501000000000,제주특별자치도 제주시 한경면 노을해안로 1145,제주특별자치도 제주시 한경면 고산리 3615-9 제주해양경찰서 고산출장소,"1145 Noeulhaean-ro, Hangyeong-myeon, Jeju-si, Jeju-do",5011031023,제주해양경찰서 고산출장소,5011031023136150009000001,647502291,63008,https://www.instagram.com/trailgaza,33,126,문화정보원,수월봉엉알길 코스 해설사 동행 탐방 프로그램. 지오 액티비티 차귀도유람선 탐방 트레일 이벤트 등,20240604,20240604
KCKRSPO23N000001739,관광명소,관광명소_축제,제30회 성산일출축제,50,제주특별자치도,50130,서귀포시,5013025921,성산리,501000000000,제주특별자치도 서귀포시 성산읍 일출로 284-12,제주특별자치도 서귀포시 성산읍 성산리 114,"284-12 Ilchul-ro, Seongsan-eup, Seogwipo-si, Jeju-do",5013025921,,5013025921100850000000001,647604281,63643,https://www.sunrisefestival.kr/welcome,33,126,문화정보원,코로나19 종식 기원 제주 큰굿+성산 10경+열린 음악회 등,20240604,20240604
KCKRSPO23N000001740,관광명소,관광명소_축제,제29회 덕수리 전통민속 재현행사,50,제주특별자치도,50130,서귀포시,5013031026,덕수리,501000000000,제주특별자치도 서귀포시 안덕면 일주서로 1836,제주특별자치도 서귀포시 안덕면 덕수리 산27,"1836 Iljuseo-ro, Andeok-myeon, Seogwipo-si, Jeju-do",5013031026,,5013031026200270000000001,647604313,63527,https://seogwipo.go.kr/festivals/deoksuri/info/intro.htm,33,126,문화정보원,전통민속 재현,20240604,20240604
KCKRSPO23N000001741,관광명소,관광명소_축제,사려니숲 에코힐링 체험,50,제주특별자치도,50130,서귀포시,5013032024,가시리,501000000000,제주특별자치도 서귀포시 표선면 남조로 1487-73,제주특별자치도 서귀포시 표선면 가시리 산158 붉은오름 자연휴양림 숲속의 집,"1487-73 Namjo-ro, Pyoseon-myeon, Seogwipo-si, Jeju-do",5013032024,붉은오름 자연휴양림 숲속의 집,5013032024201580000000001,647502291,63622,https://www.facebook.com/saryeoni/,33,126,문화정보원,개막식 공연/ 인증샷 이벤트 기념품증정/ 숲속힐링명상프로그램 1일 2회,20240604,20240604
KCKRSPO23N000001742,관광명소,관광명소_축제,제26회 제주국제관광마라톤축제,50,제주특별자치도,50110,제주시,5011025634,김녕리,501000000000,제주특별자치도 제주시 구좌읍 김녕로 209,제주특별자치도 제주시 구좌읍 김녕리 497-1,"209 Gimnyeong-ro, Gujwa-eup, Jeju-si, Jeju-do",5011025634,,5011025634004570001051541,647418772,63357,https://jejumarathon.com/,33,126,문화정보원,해안도로를 따라 HALF / 10km / 5km 걷기 코스 운영,20240604,20240604
KCKRSPO23N000001743,관광명소,관광명소_축제,휴애리 봄 수국축제,50,제주특별자치도,50130,서귀포시,5013025329,신례리,501000000000,제주특별자치도 서귀포시 남원읍 신례동로 256,제주특별자치도 서귀포시 남원읍 신례리 2081 휴애리,"256 Sillyedong-ro, Namwon-eup, Seogwipo-si, Jeju-do",5013025329,휴애리,5013025329120150004000001,647322114,63608,http://hueree.com,33,126,문화정보원,정성스럽게 키운 다양한 수국을 온실. 수국정원. 등 공원 곳곳에서 감상할 수 있어 제주도민과 상춘객에게 인기가 좋은 제주 대표 봄 축제,20240604,20240604
KCKRSPO23N000001744,관광명소,관광명소_축제,휴애리 여름수국 축제,50,제주특별자치도,50130,서귀포시,5013025329,신례리,501000000000,제주특별자치도 서귀포시 남원읍 신례동로 256,제주특별자치도 서귀포시 남원읍 신례리 2081 휴애리,"256 Sillyedong-ro, Namwon-eup, Seogwipo-si, Jeju-do",5013025329,휴애리,5013025329120150004000001,647322114,63608,http://hueree.com,33,126,문화정보원,휴애리 여름 수국축제는 정성스럽게 키운 다양한 수국을 온실. 수국정원. 수국오름 등 공원 곳곳에서 감상할 수 있어 제주도민과 관광객에게 인기가 좋은 제주 대표 축제다.,20240604,20240604
KCKRSPO23N000001745,관광명소,관광명소_축제,마노르블랑 수국축제,50,제주특별자치도,50130,서귀포시,5013031026,덕수리,501000000000,제주특별자치도 서귀포시 안덕면 일주서로2100번길 46,제주특별자치도 서귀포시 안덕면 덕수리 2952,"46 Iljuseo-ro 2100beon-gil, Andeok-myeon, Seogwipo-si, Jeju-do",5013031026,,5013031026129520000000001,647940999,63527,https://manorblanc.modoo.at/,33,126,문화정보원,수국축제의 향연. 전세계 30여종 7천여본 수국들을 만나다,20240604,20240604
KCKRSPO23N000001746,관광명소,관광명소_축제,제24회 서귀포유채꽃국제걷기대회,50,제주특별자치도,50130,서귀포시,5013010200,법환동,501000000000,제주특별자치도 서귀포시 월드컵로 33 (법환동),제주특별자치도 서귀포시 법환동 914 제주월드컵경기장,"33 World cup-ro, Seogwipo-si, Jeju-do",5013010200,제주월드컵경기장,5013010200109140000039678,647603320,63572,https://cafe.daum.net/seogwipo-walking,33,126,문화정보원,코로나19로 지친 몸과 마음을 달랠 수 있는 유채꽃 걷기 대회,20240604,20240604
KCKRSPO23N000001747,관광명소,관광명소_축제,2022 제주유채꽃축제,50,제주특별자치도,50130,서귀포시,5013032024,가시리,501000000000,제주특별자치도 서귀포시 표선면 녹산로 381-15,제주특별자치도 서귀포시 표선면 가시리 3149-33 가시리조랑말체험공원,"381-15 Noksan-ro, Pyoseon-myeon, Seogwipo-si, Jeju-do",5013032024,가시리조랑말체험공원,5013032024131490033000001,647603946,63622,http://www.jejuflowerfestival.com/,33,126,문화정보원,가시리 명소탐방+유채꽃 버스킹,20240604,20240604
KCKRSPO23N000001748,관광명소,관광명소_축제,탐라국입춘굿,50,제주특별자치도,50110,제주시,5011010600,삼도이동,501000000000,제주특별자치도 제주시 관덕로 25 (삼도이동),제주특별자치도 제주시 삼도이동 1045-1 제주목관아,"25 Gwandeok-ro, Jeju-si, Jeju-do",5011010600,제주목관아,5011010600100430003057515,647580332,63166,https://www.jejusi.go.kr/field/culture/festival/list.do?mode=detail&festival_id=711,33,126,문화정보원,"세경놀이(제주의 대표적인 굿놀이, 농경의례(農耕儀禮)), 입춘맞이굿, 입춘탈굿놀이",20240604,20240604
KCKRSPO23N000001749,관광명소,관광명소_축제,9.81파크; X리그 2021 정규시즌,50,제주특별자치도,50110,제주시,5011025336,어음리,501000000000,제주특별자치도 제주시 애월읍 천덕로 880-24,제주특별자치도 제주시 애월읍 어음리 3916 애월스마트테마파크,"880-24 Cheondeok-ro, Aewol-eup, Jeju-si, Jeju-do",5011025336,애월스마트테마파크,5011025336201310000000001,6418999810,63038,https://www.981park.com/,33,126,문화정보원,무동력레이싱 및 GROC 2021,20240604,20240604
KCKRSPO23N000001750,관광명소,관광명소_축제,제1회 성산조개바당축제,50,제주특별자치도,50130,서귀포시,5013025924,성산읍 고성리,,제주특별자치도 서귀포시 성산읍 고성리 263,제주특별자치도 서귀포시 성산읍 고성리 263,,5013025900,,,647602682,,https://www.instagram.com/seongsan_ssf,33,126,문화정보원,조개잡기 체험+수상레저 체험,20240604,20240604
KCKRSPO23N000001751,관광명소,관광명소_축제,제27회 표선해변 하얀모래축제,50,제주특별자치도,50130,서귀포시,5013032021,표선면 표선리,,제주특별자치도 서귀포시 표선면 표선리 464-3,제주특별자치도 서귀포시 표선면 표선리 464-3,,5013032000,,,647604438,,https://seogwipo.go.kr/festivals/pyoseon/index.htm,33,126,문화정보원,축하공연+노래자랑+광어맨손잡기 등,20240604,20240604
KCKRSPO23N000001752,관광명소,관광명소_축제,제23회 서귀포 겨울바다 국제펭귄수영대회,50,제주특별자치도,50130,서귀포시,5013011900,색달동,,제주특별자치도 서귀포시 색달동 3304-1,제주특별자치도 서귀포시 색달동 3304-1,,5013062000,,,647397201,,https://seogwipo.go.kr/festivals/penguinswimming/info/intro.htm,33,126,문화정보원,2023 새로운 출발 새로운 다짐,20240604,20240604
KCKRSPO23N000001753,관광명소,관광명소_축제,산지에 색을 입히다· 컬러풀산지,50,제주특별자치도,50110,제주시,5011010100,일도일동,,제주특별자치도 제주시 동문로2길 8 (일도일동),제주특별자치도 제주시 일도일동 1480-2,"8 Dongmun-ro 2-gil, Jeju-si, Jeju-do",,,5011010100114800002064396,647406000,,,33,126,문화정보원,제주관광공사는 9월3일(금)부터 11월 27일(토)까지 3개월간 탐라문화광장 일대에서 코로나19 장기화로 침체된 탐라문화광장 일대를 환하게 밝혀 활력을 불어넣기 위해 비대면 경관조성 사업인 「산지에 색을 입히다· 컬러풀산지(컬러풀산지)」를 개최한다.,20240604,20240604
KCKRSPO23N000001754,관광명소,관광명소_축제,하트온(HEART ON)· 신산에 불을 켜다,50,제주특별자치도,50110,제주시,5011010200,일도이동,,제주특별자치도 제주시 일도이동 830,제주특별자치도 제주시 일도이동 830,,5011052000,,,647406000,,,33,126,문화정보원,새로운 야간문화관광 콘텐츠로 제주시 도심 속 휴식공간인 신산공원에서 가을밤 아름다운 불이 켜진다.,20240604,20240604
KCKRSPO23N000001755,관광명소,관광명소_축제,문화 향유의 공간· 탐나는 원도심,50,제주특별자치도,50110,제주시,5011010100,일도일동,,제주특별자치도 제주시 동문로2길 8 (일도일동),제주특별자치도 제주시 일도일동 1480-2,"8 Dongmun-ro 2-gil, Jeju-si, Jeju-do",,,5011010100114800002064396,647406000,,,33,126,문화정보원,매 주말마다 문화행사 개최,20240604,20240604
KCKRSPO23N000001756,관광명소,관광명소_축제,제주들불축제,50,제주특별자치도,50110,제주시,5011025339,애월읍 봉성리,,제주특별자치도 제주시 애월읍 봉성리 4554-12,제주특별자치도 제주시 애월읍 봉성리 4554-12,,5011025300,,,647282751,63040,https://www.jejusi.go.kr/buriburi/main.do,33,126,문화정보원,"소망을품다(삼성혈), 소망,피어올라(제주도 일원 및 새별오름), 소망의오름(새별오름)",20240604,20240604
KCKRSPO23N000001757,관광명소,관광명소_축제,탐라문화제,50,제주특별자치도,50110,제주시,5011010100,일도일동,,제주특별자치도 제주시 일도일동 1146-22,제주특별자치도 제주시 일도일동 1146-22,,5011051000,,,647533287,63165,http://www.tamnafestival.kr/,33,126,문화정보원,제주 전통문화 예술 공연,20240604,20240604
KCKRSPO23N000001758,관광명소,관광명소_축제,탐라문화제,50,제주특별자치도,50110,제주시,5011010100,일도일동,,제주특별자치도 제주시 일도1동 1146-22,제주특별자치도 제주시 일도일동 1146-22,,5011051000,,,647533287,63165,http://www.tamnafestival.kr/,33,126,문화정보원,제주 전통문화 예술 공연,20240604,20240604
KCKRSPO23N000001759,관광명소,관광명소_축제,제주국제관악제,50,제주특별자치도,50110,제주시,5011010200,일도이동,501000000000,제주특별자치도 제주시 동광로 69 (일도이동),제주특별자치도 제주시 일도이동 852 제주도문예회관,"69 Donggwang-ro, Jeju-si, Jeju-do",5011010200,제주도문예회관,5011010200108520000024632,647228704,63270,http://jiwef.org/default/index.php,33,126,문화정보원,매해 시원한 관악(管樂)으로 제주의 여름을 식히는 제주국제관악제 제주국제관악콩쿠르가 제주도 일원에서 열린다.,20240604,20240604
KCKRSPO23N000001760,관광명소,관광명소_축제,제5회 겨울공주 군밤축제,44,충남,44150,공주시,4415011000,금학동,,충청남도 공주시 금학동 111-1,충청남도 공주시 금학동 111-1,,4415055000,,,418402056,,,36,127,문화정보원,알밤 토크콘서트+공주알밤 디저트 UCC공모전+휴게소 홍보 등,20240604,20240604
KCKRSPO23N000001761,관광명소,관광명소_축제,광천토굴새우젓광천김대축제,44,충남,44800,홍성군,4480025322,광천읍 광천리,448000000000,충청남도 홍성군 광천읍 광천로315번길 19 광천전통시장 일원,충청남도 홍성군 광천읍 광천리 195-18,,4480025300,,,416309253,32295,https://www.hongseong.go.kr/prog/tursmCn/tour/sub03_02/view.do?cntNo=42,36,126,문화정보원,비대면 온라인 판매 행사 등,20240604,20240604
KCKRSPO23N000001762,관광명소,관광명소_축제,은행나무길 축제,44,충남,44200,아산시,4420025033,염치읍 백암리,,강원특별자치도 삼척시 새천년도로 219 (정하동),강원특별자치도 삼척시 정하동 5-4 펠리스호텔,"219 Saecheonnyeondo-ro, Samcheok-si, Gangwon-do",4420025000,펠리스호텔,4223012600100050004000001,415402550,,http://culture.asan.go.kr/_ginko/,36,127,문화정보원,"공연, 프리마켓, 거리공연",20240604,20240604
KCKRSPO23N000001763,관광명소,관광명소_축제,부여서동연꽃축제,44,충남,44760,부여군,4476025028,부여읍 동남리,,제주특별자치도 제주시 한경면 저지12길 53,제주특별자치도 제주시 한경면 저지리 2114-37,"53 Jeoji 12-gil, Hangyeong-myeon, Jeju-si, Jeju-do",4476025000,,5011031030121140037000001,418302209,33165,http://lotusfestival.kr/,36,126,문화정보원,경관조성+공연·경연·체험 등,20240604,20240604
